type,id,taxon_name,collection_date,late_collection_date,collection_day,collection_month,county,elevation,locality,latitude,longitude,pop_gen
herbarium,UC956608,Streptanthus tortuosus,7/9/48,7/9/48,,,Siskiyou,,along road to O'Brien from Happy Camp 4.5 mi n West Branch Forest Camp (3.8 mi s of Siskiyou Mountains summit); North Coast Ranges,41.79996,-123.37666,
herbarium,GH422326,Streptanthus tortuosus,7/14/48,7/14/48,,,Unknown,,Castella-Trinity Center road 0.3 miles east of Crow Creek Ranger Station,41.126865,-122.553604,
herbarium,UC956609,Streptanthus tortuosus,7/14/48,7/14/48,,,Trinity,,Castella-Trinity Center rd 0.3 mi e Crow Creek Ranger Station; North Coast Ranges,41.126865,-122.553604,
herbarium,UC956625,Streptanthus tortuosus,7/14/48,7/14/48,,,Trinity,,Castella-Trinity Center road 0.3 mi e Crow Creek Ranger Station,41.126865,-122.553604,
herbarium,GH422299,Streptanthus tortuosus,7/27/48,7/27/48,,,Unknown,,"summit of Hood Peak, Mayacamas Range",38.456607,-122.556323,
herbarium,UC956546,Streptanthus tortuosus,7/27/48,7/27/48,,,Sonoma,,"summit Hood Peak (bare rocks and cliffs with s exposure); North Coast Ranges, Mayacamas Range",38.46007,-122.55228,
herbarium,UC956605,Streptanthus tortuosus,9/19/48,9/19/48,,,Sonoma,,n-s ridge on Big Geysers rd from Healdsburg about 1 mi w The Geysers; North Coast Ranges,38.806828,-122.79243,
herbarium,UC1292652,Streptanthus tortuosus,5/10/49,5/10/49,,,Mariposa,,between Coulterville and Bagby,37.663014,-120.150248,
herbarium,GH422385,Streptanthus tortuosus,5/11/49,5/11/49,,,Unknown,,8.4 miles south of Coulterville on upper side of road,37.628951,-120.151793,
herbarium,UC956596,Streptanthus tortuosus,5/11/49,5/11/49,,,Mariposa,,upper side of road 8.4 mi s Coulterville,37.628951,-120.151793,
herbarium,UC956597,Streptanthus tortuosus,5/11/49,5/11/49,,,Mariposa,,upper side of road 8.4 mi s Coulterville,37.628951,-120.151793,
herbarium,UC956602,Streptanthus tortuosus,6/21/49,6/21/49,,,Tehama,,Mt. Tedoc Mt. Tedoc (w Tehama Co.),40.247826,-122.89658,
herbarium,CAS-BOT-BC87530,Streptanthus tortuosus,6/27/49,6/27/49,,,El Dorado,,J. Highway and Fallen Leaf Lake road.,38.89195,-120.02707,
herbarium,CAS-BOT-BC87585,Streptanthus tortuosus,7/8/49,7/8/49,,,Fresno,,Huntington Lake. Highway above Badger Flats.,37.271236,-119.115931,
herbarium,CAS-BOT-BC87586,Streptanthus tortuosus,7/8/49,7/8/49,,,Fresno,,Huntington Lake. Highway above Badger Flats.,37.271236,-119.115931,
herbarium,RSA63344,Streptanthus tortuosus,7/9/49,7/9/49,,,Glenn,,"Along rd. connecting Covelo-Willows Hwy with Government Flat, 1.5 mi from Hwy.",39.63425,-122.61292,
herbarium,UC956600,Streptanthus tortuosus,7/12/49,7/12/49,,,Trinity,,"Covelo-Zenia road 5.6 mi s take-off of Hoaglin road; North Coast Ranges, Haman Ridge",40.039803,-123.37927,
herbarium,UC1492810,Streptanthus tortuosus,7/18/49,7/18/49,,,Trinity,,Red Mt. rd 9.6 mi from Eureka-Red Bluff Highway; North Coast Ranges,40.3284,-123.1356,
herbarium,GH422356,Streptanthus tortuosus,7/21/49,7/21/49,,,Unknown,,"Mt. Tedoc, western Tehama County",40.247826,-122.89658,
herbarium,UC1292735,Streptanthus tortuosus,7/22/49,7/22/49,,,Trinity,,6 mi N of Wildwood (road from Wildwood to Hayfork-Douglas City); North Coast Ranges,40.46443,-123.059814,
herbarium,CAS-BOT-BC87587,Streptanthus tortuosus,8/8/49,8/8/49,,,Fresno,,Huntington Lake. Kaiser Meadow.,37.302195,-119.109315,
herbarium,GH422353,Streptanthus tortuosus,7/10/50,7/10/50,,,Unknown,,Hoopa Indian Reservation on road from Willow Creek to Happy Camp 6.6 miles south of Klamath River,40.9726,-123.6405,
herbarium,UC1492818,Streptanthus tortuosus,7/10/50,7/10/50,,,Humboldt,,on road from Willow Creek to Happy Camp 6.6 mi s Klamath River; Hoopa Indian Reservation,40.9726,-123.6405,
herbarium,UC1492827,Streptanthus tortuosus,7/10/50,7/10/50,,,Trinity,,"Burnt Ranch North Coast Ranges, Trinity River",40.80917,-123.47306,
herbarium,UC1492822,Streptanthus tortuosus,7/13/50,7/13/50,,,Siskiyou,,on road to Indian Creek 0.4 mi from Baldy Lookout (w Siskiyou Co.),41.77718,-122.94602,
herbarium,UC1492808,Streptanthus tortuosus,7/14/50,7/14/50,,,Siskiyou,,Clear Creek Trail near Baldy Lookout (w Siskiyou Co.),41.7492,-123.4882,
herbarium,UC1541457,Streptanthus tortuosus,6/1/51,6/30/51,,,Humboldt,,Rock Pile Knneland,40.76046,-123.99359,
herbarium,CAS-BOT-BC87593,Streptanthus tortuosus,6/29/51,6/29/51,,,Fresno,,Less tha a m. beyond Kaiser Pass on extens. of Highway 168 - where a steep S curve leads down.,37.296634,-119.102901,
herbarium,RSA69165,Streptanthus tortuosus,6/29/51,6/29/51,,,Fresno,,Less than a m. beyond Kaiser Pass on extens of Hiway 168-where a steep S curve leads down to open granite area from the last small tree grown meadow on rt. side the rd.,37.296634,-119.102901,
herbarium,GH422331,Streptanthus tortuosus,7/12/51,7/12/51,,,Unknown,,"Trail to Elk Lake, Marble Mountains",41.5816,-123.1434,
herbarium,UC1492825,Streptanthus tortuosus,7/12/51,7/12/51,,,Siskiyou,,trail to Elk Lake Marble Mountains,41.5816,-123.1434,
herbarium,GH422345,Streptanthus tortuosus,7/14/51,7/14/51,,,Unknown,,Along Highway 99 5.6 miles north of Shasta,41.38836,-122.3738,
herbarium,UC1492824,Streptanthus tortuosus,7/14/51,7/14/51,,,Siskiyou,,along Hwy 99 5.6 mi n Shasta,41.38836,-122.3738,
herbarium,CAS-BOT-BC87716,Streptanthus tortuosus,7/15/51,7/15/51,,,Mono,,"East side of Tioga Pass, 1 to 2 miles below Camp Tioga.",37.939607,-119.238834,
herbarium,UCD116422,Streptanthus tortuosus,7/15/51,7/15/51,,,Mono,,"east side of Tioga Pass, 1 to 2 miles below Camp Tioga.",37.939607,-119.238834,
herbarium,RSA68510,Streptanthus tortuosus,7/17/51,7/17/51,,,Fresno,,"W. Kaiser Camp Grd. on Daulton Rd. (5600 ), 1 plus m.s. Kaiser Diggings, 6 plus m.n. of 9500 Kaiser Ridge; down Crk. n.w. for 3/8 m. just beyond low rocky point, 5500 ,",37.34507,-119.23934,
herbarium,UC1292736,Streptanthus tortuosus,7/21/51,7/21/51,,,Trinity,,1.5 mi W of Douglas City,40.655003,-122.96284,
herbarium,RSA68102,Streptanthus tortuosus,8/7/51,8/7/51,,,Fresno,,"Kaiser Pass on extension of Hwy 168 - Jeep tracks up ridge to rt. to point where Dave L. trail takes off to rt - small meadow below trail, 9250 . Follow down creek from meadow 100 yrds.",37.291185,-119.102627,
herbarium,CAS-BOT-BC87636,Streptanthus tortuosus,6/18/52,6/18/52,,,Mariposa,,Sierra Nevada. Chowchilla Mountain.,37.542444,-119.74271,
herbarium,CAS-BOT-BC87660,Streptanthus tortuosus,6/20/52,6/20/52,,,Mariposa,,Chowchilla Mountain.,37.542444,-119.74271,
herbarium,CAS-BOT-BC87972,Streptanthus tortuosus,7/12/52,7/12/52,,,Tuolumne,,Sierra Nevada. Near Pinecrest.,38.18861,-119.98972,
herbarium,RSA81382,Streptanthus tortuosus,8/30/52,8/30/52,,,Fresno,,"10,000 on first canyon step above Mott L., about 1 m. from headwaters of N. Fk. Mono Crk., 2 mi. W of 12,841 Red and White Mt. on Sierran crest.",37.469763,-118.880349,
herbarium,CDA25188,Streptanthus tortuosus var. tortuosus,6/22/53,6/22/53,,,El Dorado,,"Stanford Camp, Fallen Leaf Lake.",38.88322,-120.07288,
herbarium,CAS-BOT-BC87969,Streptanthus tortuosus,6/4/54,6/4/54,,,Tuolumne,,Sierra Nevada. Between Twain Harte and Stanislaus River bridge.,38.070539,-120.201458,
herbarium,CAS-BOT-BC87561,Streptanthus tortuosus,6/5/54,6/5/54,,,El Dorado,,"Beside Highway 50, ca. 0.5 mile above Twin Bridges.",38.81089,-120.12031,
herbarium,RSA132395,Streptanthus tortuosus,8/5/54,8/5/54,,,Fresno,,Above Lakelet at 10250 on inlet crk. above 10000 Big Margaret L; 1.25 mi S of 11878 Silver Pk on Silver Divide. (9 map miles N of Mono Hot Sprgs.),37.459031,-119.020537,
herbarium,PGM5648,Streptanthus tortuosus var. tortuosus,5/30/55,5/30/55,,,Monterey,,"Santa Lucia Mountains, Cone Peak ridge road below, Los Padres National Forest below peak",36.0519,-121.4963,
herbarium,LA16587,Streptanthus tortuosus,8/1/55,8/31/55,,,Mono,,"Sierra Nevada, H.M. Hall Natural Area, Timberline Station, just E of cabin",37.959925,-119.282013,
herbarium,LA16588,Streptanthus tortuosus,8/1/55,8/31/55,,,Mono,,"Sierra Nevada, H. M. Hall Natural Area, Spuller Lake",37.948,-119.283,
herbarium,LA51456,Streptanthus tortuosus,8/1/55,8/31/55,,,Mono,,"Sierra Nevada, H.M. Hall Natural Area, Middle Ridge",37.9609,-119.281,
herbarium,OBI14875,Streptanthus tortuosus,8/5/56,8/5/56,,,Mariposa,,"Tamarack Flat, Yosemite Natl park",37.7519,-119.7359,
herbarium,YM-YOSE59621,Streptanthus tortuosus,8/5/56,8/5/56,,,Mariposa,,TAMARACK FLAT,37.75192,-119.73586,
herbarium,UC2026435,Streptanthus tortuosus var. orbiculatus,8/14/56,8/14/56,,,Fresno,,"SIERRA NEVADA: Near Medley Lake, South Fork Bear Creek.",37.3026,-118.8544,
herbarium,RSA151939,Streptanthus tortuosus,8/17/56,8/17/56,,,Fresno,,At ca. 7300 on trail to bald Mt. lookout from high pt. on rd. from Shaver L. to Dinkey Crk.,37.096305,-119.217349,
herbarium,RSA292987,Streptanthus tortuosus var. tortuosus,5/11/57,5/11/57,,,Mariposa,,Road bank at Crane Flat along Big Oak Flat Road.,37.757,-119.8002,
herbarium,UC1184065,Streptanthus tortuosus var. orbiculatus,6/26/57,6/26/57,,,Lassen,,from area adjacent to 1937 chaparral quadrat (ne part of Lassen Co.); Northwest Said Valley,40.93292,-120.771065,
herbarium,GH422373,Streptanthus tortuosus,7/24/57,7/24/57,,,Unknown,,[data not captured],36.735944,-119.67699,
herbarium,RSA145343,Streptanthus tortuosus,8/13/57,8/13/57,,,Fresno,,"Along sect of trail to Hell For Sure Pass on 11500 W wall of Goddard Canyon (S. Fk. San Joaquin Riv) opposite ribbon falls on E wall from lake below 12543 Peter Pk., This trail sect drops to N 100+ thru rocky ravine at ca 10000 , ca 500 above River.",37.14583,-118.79611,
herbarium,RSA150606,Streptanthus tortuosus,8/13/57,8/13/57,,,Fresno,,11297 Hell For Sure Pass between 11951 Red Mt. and 11700 Point next SW on Le Conte Divide separating S Fk. San Joaquin Riv. (Goddard Canyon) and drainage of N Fk. Kings River to W (E edge Blackcap Mt. quad).,37.14602,-118.7986,
herbarium,UC1215502,Streptanthus tortuosus var. orbiculatus,8/13/57,8/13/57,,,Fresno,,halfway down to 1st lake on w. side of pass (between Red Mt. and point next sw on Le Conte Divide separating S. Fk. San Joaquin Riv. (Goddard Canyon)...); Hell For Sure Pass,37.14979,-118.800186,
herbarium,RSA150605,Streptanthus tortuosus,8/17/57,8/17/57,,,Fresno,,"NW facing rather gradual slope at 10800 -11000 above cliffs of Goddard Canyon to W (S Fk. San Joaquin river. ), N. Fk. Goddard Creek to N. (Blackcap Mt. and Mt. Goddard quads.) 12438 pk. Directly E.; 13568 Mt. Goddard 2.5 m SE; 12969 Mt. McGee NE across N Goddard Creek; 11500-1200 Le Conte Divide W across Goddard Canyon.",37.102337,-118.757706,
herbarium,OBI14870,Streptanthus tortuosus,8/28/57,8/28/57,,,San Luis Obispo,,Between Rocky Butte and Pine Mt above San Simeon,35.6981,-121.1422,
herbarium,RSA293446,Streptanthus tortuosus,5/31/58,5/31/58,,,Tuolumne,,Open south facing granite slope just west of the lake. Twain Harte.,38.0302,-120.24435,
herbarium,CAS-BOT-BC87721,Streptanthus tortuosus,6/4/58,6/4/58,,,Monterey,,Santa Lucia Mountains. Cone Peak.,36.0519,-121.4963,
herbarium,UC1177926,Streptanthus tortuosus,6/22/58,6/22/58,,,Siskiyou,,at base of butte just e Highway #99; Black Butte,41.3646,-122.3644,
herbarium,CAS-BOT-BC87964,Streptanthus tortuosus,7/4/58,7/4/58,,,Tuolumne,,Below dam at Twain Harte.,38.0284,-120.24459,
herbarium,GH422349,Streptanthus tortuosus,7/4/58,7/4/58,,,Unknown,,On south-facing granitic dome below dam at Twain Harte,38.0284,-120.24459,
herbarium,RSA126326,Streptanthus tortuosus,7/4/58,7/4/58,,,Tuolumne,,Below the dam at Twain Harte,38.0284,-120.24459,
herbarium,SD50400,Streptanthus tortuosus,7/4/58,7/4/58,,,Tuolumne,,On south-facing granitic dome below dam at Twain Harte.,38.0284,-120.24459,
herbarium,UC1190300,Streptanthus tortuosus,7/4/58,7/4/58,,,Tuolumne,,on s-facing granitic dome below dam at Twain Harte,38.027554,-120.24446,
herbarium,CAS-BOT-BC87895,Streptanthus tortuosus,7/19/58,7/19/58,,,Trinity,,Along road to Hobo Gulch 9.0 miles north of Helena.,40.8964,-123.1525,
herbarium,UCD116130,Streptanthus tortuosus var. tortuosus,7/30/58,7/30/58,,,Nevada,,0.25 mile west of Sterling Lake.,39.355106,-120.500363,
herbarium,CDA25185,Streptanthus tortuosus,5/21/59,5/21/59,,,Tuolumne,,"Old Ward s Ferry Road, Deer Creek, 1 mile east of Tuolumne River.",37.872824,-120.280422,
herbarium,CDA25187,Streptanthus tortuosus,5/21/59,5/21/59,,,Tuolumne,,"Old Ward s Ferry Road, Deer Creek, 1 mile east of Tuolumne River.",37.872824,-120.280422,
herbarium,RSA600458,Streptanthus tortuosus,7/15/59,7/15/59,,,Plumas,,"Middle Fork Feather River: McCarty Mine, McCarthy Bar.",39.85389,-120.95139,
herbarium,CHSC558,Streptanthus tortuosus var. pallidus,3/13/60,3/13/60,,,Shasta,,15 mi. NW of Redding on Weaverville road.,40.664722,-122.635556,
herbarium,CAS-BOT-BC87970,Streptanthus tortuosus,5/2/60,5/2/60,,,Tuolumne,,Sierra Nevada. Near head of Moccasinn Creek.,37.749297,-120.265455,
herbarium,SFV11011,Streptanthus tortuosus,5/29/61,5/29/61,,,Tulare,,Sierra Nevada Greenhorn Mountains. Between Bone Creek and Alder Creek.,35.9,-118.6,
herbarium,JEPS26686,Streptanthus tortuosus,6/9/61,6/9/61,,,Plumas,,along hwy US Alt. 40 at bridge 2 mi s of (below) Rich Bar; Canyon of the north fork of the Feather River,40.0115,-121.2184,
herbarium,CAS-BOT-BC87854,Streptanthus tortuosus,6/15/61,6/15/61,,,Siskiyou,,At quarry on Glass Mountain.,41.6235,-121.4854,
herbarium,RSA149078,Streptanthus tortuosus,6/15/61,6/15/61,,,Siskiyou,,Quarry on Glass Mountain.,41.60094,-121.50501,
herbarium,JEPS45180,Streptanthus tortuosus,4/16/62,4/16/62,,,Stanislaus,,one mi s La Grange (e of Snelling Road),37.64785,-120.4554,
herbarium,CAS-BOT-BC87720,Streptanthus tortuosus,5/16/62,5/16/62,,,Monterey,,Santa Lucia Mountains. Ventana Double Cone.,36.297,-121.713,
herbarium,PGM5649,Streptanthus tortuosus var. tortuosus,5/30/62,5/30/62,,,Monterey,,"Santa Lucia Mountains, Cone Peak ridge road below, Los Padres National Forest below peak",36.0519,-121.4963,
herbarium,CHSC23161,Streptanthus tortuosus var. suffrutescens,4/20/63,4/20/63,,,Mariposa,,"Sierra Nevada, foothills. 8.7 miles south of Coulterville.",37.628056,-120.149167,
herbarium,HSC6947,Streptanthus tortuosus var. tortuosus,4/4/64,4/4/64,,,Trinity,,Along Hwy. 299 on S side of Trinity River,40.7902,-123.4535,
herbarium,UCD116114,Streptanthus tortuosus,6/21/64,6/21/64,,,El Dorado,,above Fallen Leaf Lodge.,38.87643,-120.07597,
herbarium,HSC60715,Streptanthus tortuosus var. orbiculatus,7/1/64,7/31/64,,,Del Norte,,Bear Basin,41.807,-123.742,
herbarium,CAS-BOT-BC87615,Streptanthus tortuosus,6/14/65,6/14/65,,,Humboldt,,"South of airport, about 5 miles east of Kneeland.",40.7103,-123.9368,
herbarium,CAS-BOT-BC87616,Streptanthus tortuosus,6/14/65,6/14/65,,,Humboldt,,"South of airport, about 5 miles east of Kneeland.",40.7103,-123.9368,
herbarium,HSC6946,Streptanthus tortuosus,6/14/65,6/14/65,,,Humboldt,,"S of airport, 5 mi. E of Kneeland",40.7103,-123.9368,
herbarium,UC1281747,Streptanthus tortuosus,6/14/65,6/14/65,,,Humboldt,,rocky outcrops in grassland s airport (about 5 mi e of Kneeland),40.7103,-123.9368,
herbarium,UCD116417,Streptanthus tortuosus,6/14/65,6/14/65,,,Humboldt,,"south of airport, about 5 miles east of Kneeland.",40.7103,-123.9368,
herbarium,HSC6938,Streptanthus tortuosus var. tortuosus,6/18/65,6/18/65,,,Trinity,,Vicinity of Denny,40.9501,-123.3798,
herbarium,UCD116119,Streptanthus tortuosus var. tortuosus,6/20/65,6/20/65,,,Nevada,,"Indian Springs Campground, near Cisco.",39.327957,-120.568746,
herbarium,RSA183658,Streptanthus tortuosus,8/5/65,8/5/65,,,Siskiyou,,"On trail to Black Mtn, Marble Mtns.",41.59747,-123.1636,
herbarium,CHSC4639,Streptanthus tortuosus var. suffrutescens,4/21/66,4/21/66,,,Butte,,"Found ca. 5 mi. NE of Oroville on top Table Mt.; growing 4 yds. off E side Old Cherokee Rd., 5.4 mi. from Chico Rd.",39.598333,-121.536667,
herbarium,CHSC4734,Streptanthus tortuosus var. pallidus,5/15/66,5/15/66,,,Trinity,,"Ca. 3.5 mi. E of Junction City on N side of Hwy. 299 ca. 1/4 mi. up Oregon Mt., growing 5 yds. up cliff above road.",40.735833,-123.01,
herbarium,SFV10377,Streptanthus tortuosus,6/25/67,6/25/67,,,Plumas,,"1.10 miles north of Chambers Creek on Feather River, Highway 70.",39.967275,-121.282567,
herbarium,OBI45846,Streptanthus tortuosus,8/26/67,8/26/67,,,Tulare,,"Lodgepole campground, Sequoia Natl park",36.605,-118.725,
herbarium,RSA237371,Streptanthus tortuosus,8/26/67,8/26/67,,,Siskiyou,,1/8 mile from Diamond Lake on trail to English Lake. The Salmon Mtns. High Lake Basins in the vicinity of English Peak. Marble Mtn Wilderness Area.,41.41328,-123.21901,
herbarium,GH422350,Streptanthus tortuosus,5/8/68,5/8/68,,,Unknown,,"Mt. Sanhedrin, Mendocino National Forest. T.19 N. R. 11 W.",39.509635,-123.083308,
herbarium,UCD116122,Streptanthus tortuosus,7/7/68,7/7/68,,,Mendocino,,"Devil's Rock Garden and vicinity, 6 road miles north of Hull Mountain, and 0.5 mile west of USFS Road 1 NO2.",39.7941,-122.9356,
herbarium,HSC24214,Streptanthus tortuosus var. suffrutescens,3/28/70,3/28/70,,,Amador,,"Along Ponderosa Way, 1.1 mi. N of Mokelumne River bridge",38.26238,-120.87476,
herbarium,CAS-BOT-BC87487,Streptanthus tortuosus,5/23/70,5/23/70,,,Kern,,Forest Service Property. East of Farmworth Ranch near Lumreau Creek (old ox trail).,35.682698,-118.667245,
herbarium,HSC60659,Streptanthus tortuosus var. tortuosus,6/30/70,6/30/70,,,Del Norte,,23.9 mi. from junction with Hwy. 199 on French Hill Rd.,41.7101,-123.8995,
herbarium,CAS-BOT-BC87719,Streptanthus tortuosus,9/6/70,9/6/70,,,Mono,,"Saddle between Sagehen Peak and Crooked Peak, north of Benton Hot Springs.",37.8502,-118.8477,
herbarium,HSC38492,Streptanthus tortuosus,6/18/71,6/18/71,,,Humboldt,,Horse Mtn.,40.8739,-123.7334,
herbarium,RSA249343,Streptanthus tortuosus,6/14/72,6/14/72,,,Trinity,,Trinity-Humboldt Cos: A large barren Franciscan Rock along Swayback Ridge; Senteney Rock.,40.3595,-123.5435,
herbarium,HSC32317,Streptanthus tortuosus var. tortuosus,6/14/72,6/14/72,,,Humboldt,,"Senteney Rock, a large barren Franciscan Rock along Swayback Ridge.",40.3595,-123.5435,
herbarium,HSC60664,Streptanthus tortuosus var. tortuosus,4/30/73,4/30/73,,,Trinity,,1.2 mi. E of Burnt Ranch on Hwy. 299,40.7985,-123.4632,
herbarium,CAS-BOT-BC87837,Streptanthus tortuosus,6/6/73,6/6/73,,,Sierra,,Sierra Nevada. 7.8 miles east of Downieville.,39.565163,-120.70604,
herbarium,UCD116426,Streptanthus tortuosus,4/18/74,4/18/74,,,Yuba,,"north of Yuba River, F-2 project area, Sierra Foothill Field Station.",39.2465,-121.3169,
herbarium,HSC32398,Streptanthus tortuosus,4/20/74,4/20/74,,,Butte,,Table Mtn. Volcanic area,39.588623,-121.570715,
herbarium,HSC43703,Streptanthus tortuosus var. tortuosus,6/24/74,6/24/74,,,Del Norte,,,41.722129,-123.910883,
herbarium,UC1971200,Streptanthus tortuosus,7/15/74,7/15/74,,,Mono,,"SIERRA NEVADA: Smoky Bear flat, north of Casa Diablo.",37.686,-118.9374,
herbarium,CAS-BOT-BC87980,Streptanthus tortuosus,9/2/74,9/2/74,,,Tuolumne,,"Sierra Nevada. At base of reservoir dam, Twain Harte.",38.0284,-120.24459,
herbarium,CAS-BOT-BC87933,Streptanthus tortuosus,5/13/75,5/13/75,,,Tulare,,Sierra Nevada. About 5 miles northwest of California Hot Springs.,35.933643,-118.650788,
herbarium,PGM1355,Streptanthus tortuosus var. tortuosus,6/8/75,6/8/75,,,Monterey,,"Santa Lucia Mountains, Ventana Double Cone, Summit also Puerto Suello & Pat Springs",36.297358,-121.713879,
herbarium,CHSC21729,Streptanthus tortuosus,7/2/75,7/2/75,,,Plumas,,Buck's Lake. East of road.,39.889722,-121.266111,
herbarium,CHSC21678,Streptanthus tortuosus,7/12/75,7/12/75,,,Plumas,,Buck's Lake.,39.921111,-121.239167,
herbarium,HSC35696,Streptanthus tortuosus var. tortuosus,7/30/75,7/30/75,,,Humboldt,,Beside road out Whiting Ridge,40.6623,-123.6353,
herbarium,HSC43702,Streptanthus tortuosus var. tortuosus,7/15/76,7/15/76,,,Del Norte,,"Elk Hole, behind Chimney Rock",41.6116,-123.7081,
herbarium,HSC43270,Streptanthus tortuosus var. tortuosus,5/22/77,5/22/77,,,Siskiyou,,"On S Fork Salmon River Rd., 4.5 mi. W of Cecilville",41.15633,-123.20892,
herbarium,CLARK-A1045-1438,Streptanthus tortuosus var. orbiculatus,8/6/77,8/6/77,,,Mariposa,,"Sierra Nevada 2 miles east of Yosemite Creek, roadside; Yosemite Falls 7.5'Q",37.8205,-119.5783,
herbarium,UCD161863,Streptanthus tortuosus,6/13/78,6/13/78,,,Sonoma,,Mayacmas Mountains. Lookout tower on Mount St. Helena. (Exact location unknown. Coordinates estimated by label maker.),38.669167,-122.631944,
herbarium,UC2049868,Streptanthus tortuosus,8/17/78,8/17/78,,,Alpine,,"Emigrant Lake, Stanislaus National Forest",38.661761,-120.05358,
herbarium,CAS-BOT-BC87988,Streptanthus tortuosus,6/2/79,6/2/79,,,Tuolumne,,Vicinity of the Field Station of the Carnegie Institution of Washington at Mather.,37.881949,-119.85339,
herbarium,UCD22382,Streptanthus tortuosus,6/19/79,6/19/79,,,Placer,,Headwaters basin area of the North Fork of the American River,39.25111,-120.35722,
herbarium,UCD22383,Streptanthus tortuosus,6/19/79,6/19/79,,,Placer,,Headwaters basin area of the North Fork of the American River,39.25111,-120.35722,
herbarium,UCD22384,Streptanthus tortuosus,6/19/79,6/19/79,,,Placer,,Headwaters basin area of the North Fork of the American River,39.25111,-120.35722,
herbarium,PGM1938,Streptanthus tortuosus var. tortuosus,6/23/79,6/23/79,,,Monterey,,"Santa Lucia Mountains, Church Creek Camp (above W side), SE corner Sec 14 NE corner Sec 23 Chews Ridge Quad",36.249961,-121.571678,
herbarium,CAS-BOT-BC257972,Streptanthus tortuosus,8/29/79,8/29/79,,,Nevada,,"Fordyce Lake shoreline northeast of the dam, in NE 1/4 of Sec. 34 and NW 1/4 of Sec. 35, T18N, R13E.",39.393651,-120.465926,
herbarium,CHSC34665,Streptanthus tortuosus var. pallidus,7/8/80,7/8/80,,,Mendocino,,Near Baldy Ridge.,39.866944,-123.004167,
herbarium,CAS-BOT-BC87825,Streptanthus tortuosus,6/18/81,6/18/81,,,Sierra,,Sierra Nevada. Sardine Lake.,39.611208,-120.633025,
herbarium,PGM3079,Streptanthus tortuosus var. tortuosus,7/18/81,7/18/81,,,Monterey,,"Santa Lucia Mountains, Big Pines, Tr side",36.372571,-121.746966,
herbarium,CAS-BOT-BC87718,Streptanthus tortuosus,7/27/82,7/27/82,,,Mono,,Above Mammoth Twin Lakes.,37.618,-119.0086,
herbarium,UCD116116,Streptanthus tortuosus,3/28/84,3/28/84,,,Tuolumne,,"Humbug Creek, about 10 air miles SE of Sonora and 5 air miles NE of Wards Ferry Bridge. NE of Don Pedro Reservoir.",37.885959,-120.205709,
herbarium,GH422286,Streptanthus tortuosus,7/18/84,7/18/84,,,Unknown,,"Just south of border Ruffian Flat due west of Jeff Davis Peak and ca 16 airline miles southwest of Woodfords, east slope of the Sierras', Toiyabe National Forest",38.621976,-119.915759,
herbarium,RSA323713,Streptanthus tortuosus,7/18/84,7/18/84,,,Alpine,,"Just south of border Ruffian Flat due west of Jeff Davis Peak and ca 16 airline miles southwest of Woodfords, east slope of the Sierras, Toiyabe Nat l forest.",38.621976,-119.915759,
herbarium,UC1552814,Streptanthus tortuosus var. orbiculatus,6/24/85,6/24/85,,,Nevada,,"near Clear Creek (ca 5 air mi sw of Bowman Lake); Tahoe National Forest, Emigrant Gap Quad. (15')",39.3743,-120.6925,
herbarium,CHSC69205,Streptanthus tortuosus,8/12/85,8/12/85,,,Plumas,,"Top of Red Mtn. above Rich Gulch Rd., N of Hwy. 70.",40.037222,-121.1875,
herbarium,CAS-BOT-BC87891,Streptanthus tortuosus,5/10/86,5/10/86,,,Trinity,,Philpot Campground.,40.4655,-123.1923,
herbarium,GH422266,Streptanthus tortuosus,5/23/86,5/23/86,,,Unknown,,Sutter Creek/Volcano Rd E of Sutter Creek,38.4424,-120.62379,
herbarium,CHSC90916,Streptanthus tortuosus var. pallidus,6/15/86,6/15/86,,,Tehama,,"Mendocino National Forest; North Coast Ranges; Thomes Creek Watershed. 'Ovenlid,' S side Rd. 25N29.",40.029444,-122.798611,
herbarium,RSA437612,Streptanthus tortuosus,6/26/87,6/26/87,,,Placer,,Squaw Valley Ski Resort.,39.193579,-120.251058,
herbarium,OBI70713,Streptanthus tortuosus,1/1/88,12/31/88,,,Tulare,,"Sequoia National Park. Vicinity of Eagle Lake, ca. 3.5 miles south of Mineral King.",36.418354,-118.604942,
herbarium,SD129297,Streptanthus tortuosus,5/28/88,5/28/88,,,Sierra,,"Convict flat Picnic Area, 12 miles northeast of Camptonville, on Highway 49; on the North Yuba River",39.66667,-120.83333,
herbarium,RSA515719,Streptanthus tortuosus,5/30/88,5/30/88,,,Alpine,,"Stanislaus National Forest, Hell s Kitchen Scenic Overlook, ca. 9 mi. E of Calav eras Big Trees State Park on California Hwy 4.",38.333333,-120.2,
herbarium,CDA12296,Streptanthus tortuosus,5/2/89,5/2/89,,,Placer,,Sierra Nevada; approx. 5 km. beyond Mosquito Ridge Rd. crossing of North Fork of Middle Fork of the American River.,39.016667,-120.783333,
herbarium,CDA12396,Streptanthus tortuosus,7/15/91,7/15/91,,,Placer,,"Lake Tahoe; Upper Ward Valley, 4 miles SW of Tahoe City.",39.133333,-120.25,
herbarium,CDA12429,Streptanthus tortuosus,7/15/91,7/15/91,,,Placer,,"Lake Tahoe; N side of upper Ward Valley, 4 mi SW of Tahoe City.",39.133333,-120.25,
